title,runtime,rating,profit
Selfie,22,7.2,"11,225"
Tuck Everlasting,90,6.7,$19.16M
The Seagull,98,5.7,$1.25M
Junior,109,4.6,$36.76M
Hellfighters,121,6.6,"4,755"
Ruby Sparks,104,7.2,$2.54M
Jersey Shore,40,3.6,"22,225"
Alice Doesn't Live Here Anymore,112,7.4,$17.60M
Random Hearts,133,5.1,$31.05M
To Have and Have Not,100,7.9,"28,101"
Womb,111,6.4,"12,518"
Class,98,5.9,"8,830"
Sense & Sensibility,174,8.0,"9,469"
Jing wu men,106,7.4,"22,830"
Feeling Minnesota,99,5.4,$3.10M
The Glass Bottom Boat,110,6.5,"3,902"
Nande Koko ni Sensei ga!?,12,6.7,115
La piscine,122,7.1,$0.03M
Munchausen,17,6.9,281
The Mustanger and the Lady,108,6.8,$0.01M
The Princess Switch,101,6.0,"14,141"
A Hologram for the King,98,6.1,$4.20M
The Last American Virgin,92,6.3,$5.83M
Jiang hu er nü,136,7.1,$0.42M
This Side of Heaven,77,6.6,212
Falcon Crest,60,6.2,"2,896"
I Saw the Light,123,5.8,$1.65M
Wildfire,60,7.7,"2,959"
Padmaavat,164,7.0,$11.85M
Colors,120,6.7,$46.62M
Benjamin,85,7.5,253
The Conqueror,111,3.5,$4.50M
Monte Carlo,109,5.8,$23.19M
Marjorie Prime,99,6.3,$0.18M
All the Pretty Horses,116,5.8,$15.53M
House of Anubis,15,7.5,"3,974"
Intimacy,119,6.2,$0.10M
Dance Academy,24,8.1,"3,889"
Disenchanted,,,
Arjun Patiala,,,
Red Shoes and the Seven Dwarfs,,,
Hairspray Live!,120,7.0,"2,496"
Hotel Desire,38,5.8,"2,122"
Harry & Meghan: Becoming Royal,87,5.1,129
Sailor Moon,24,7.7,"10,752"
Io sono l'amore,120,7.1,$5.01M
Higher Learning,127,6.5,$38.29M
2046,129,7.5,$0.26M
Passengers,93,5.9,$0.27M
The Horse Whisperer,169,6.6,$75.38M
Finding Your Feet,111,6.7,$1.42M
Kyle XY,60,7.6,"27,051"
Miss Pettigrew Lives for a Day,92,7.1,$12.29M
Trois couleurs: Bleu,98,8.0,$1.32M
All You Ever Wished For,86,4.8,86
The African Queen,105,7.9,$0.54M
Shall We Dance,106,6.1,$57.89M
Julieta,99,7.1,$1.49M
Mei ren yu,94,6.2,$3.23M
Bolero,105,2.9,$8.91M
Escobar: Paradise Lost,120,6.5,$0.11M
Sirens,98,5.8,$7.77M
Bubble Boy,84,5.6,$5.00M
El tiempo entre costuras,853,8.4,"3,015"
Jin ling shi san chai,146,7.6,$0.01M
Black and White Love,140,8.6,"3,702"
Dangerous Beauty,111,7.3,$4.53M
"Hello, Dolly!",146,7.2,$33.14M
Dream a Little Dream,114,5.9,$5.55M
Status Update,106,5.8,"2,895"
The Sure Thing,100,7.0,$18.14M
The Collection,60,7.1,"1,658"
Loser,98,5.3,$15.62M
Velvet Colección,54,7.4,651
Un long dimanche de fiançailles,133,7.7,$6.17M
Another World,90,7.0,748
Loving Annabelle,77,6.5,$1.10M
On - drakon,110,6.9,"3,153"
Did You Hear About the Morgans?,103,4.8,$29.58M
Kings,92,4.9,$0.27M
Around the World in 80 Days,175,6.8,$42.00M
Wimbledon,98,6.3,$17.00M
World Without End,374,7.0,"7,407"
The Jewel of the Nile,106,6.1,$75.97M
Sweet Charity,149,7.0,"4,391"
The Lodgers,92,5.1,"6,553"
The Hot Spot,130,6.4,$1.29M
Bel Canto,100,5.3,$0.08M
The Center of the World,88,5.9,$1.10M
The Private Lives of Pippa Lee,98,6.4,"12,320"
Herbie Fully Loaded,101,4.8,$66.02M
Mi mejor amigo,90,6.8,"1,241"
Harry & Meghan: A Royal Romance,85,5.8,"1,225"
Deutschland 83,42,8.1,"9,590"
Da hong deng long gao gao gua,125,8.2,$2.60M
Miss March,90,5.0,$4.54M
Kim Possible,30,7.2,"20,610"
The Human Stain,106,6.3,$5.38M
Tin Cup,135,6.3,$53.85M
In & Out,90,6.4,$63.86M
