title,runtime,rating,profit
The Munsters,30,7.8,"10,667"
Game Shakers,30,4.5,"1,222"
It's a Living,30,7.3,563
Man Up,88,6.8,"44,508"
Anger Management,22,6.6,"28,992"
PK,153,8.2,$10.62M
Flight of the Conchords,28,8.6,"51,052"
The Carol Burnett Show,60,8.8,"4,214"
The Hundred-Foot Journey,122,7.3,$54.24M
Despicable Me 2,98,7.4,$368.06M
The Venture Bros.,22,8.5,"21,990"
Swinging Safari,97,5.4,"1,506"
Journey 2: The Mysterious Island,94,5.8,$103.86M
Café Society,96,6.6,$11.10M
The Dressmaker,119,7.1,$2.02M
Waitress,108,7.0,$19.07M
Key and Peele,30,8.3,"14,487"
Demolition,101,7.0,$1.98M
Grace Under Fire,30,6.3,"2,957"
Thunder Road,92,7.1,"8,486"
American Ultra,96,6.1,$14.43M
The Carrie Diaries,42,7.1,"24,680"
The Last O.G.,30,6.9,"2,122"
Police Academy 4: Citizens on Patrol,88,4.9,$28.06M
Bull Durham,108,7.1,$50.89M
Dinosaurs,30,7.5,"14,764"
The Partridge Family,30,6.5,"2,984"
Starsky & Hutch,101,6.1,$88.24M
Gwok chaan Ling Ling Chat,84,7.2,"4,706"
Horrible Histories,28,8.8,"3,215"
The Bad News Bears,102,7.3,$42.35M
The Adventures of Buckaroo Banzai Across the 8th Dimension,103,6.4,$6.25M
High Fidelity,113,7.5,$27.28M
Monsters vs. Aliens,94,6.5,$198.35M
Super Troopers,100,7.1,$18.49M
The Naked Gun: From the Files of Police Squad!,85,7.6,$78.04M
Taskmaster,60,9.0,"2,168"
Pitch Perfect 4,,,
The Graham Norton Show,60,8.3,"8,696"
One Red Nose Day and a Wedding,12,6.8,238
Wrecked,30,7.2,"5,442"
A Different World,60,6.9,"5,042"
August: Osage County,121,7.2,$37.74M
Anchorman 2: The Legend Continues,119,6.3,$127.35M
The Fundamentals of Caring,97,7.3,"48,979"
Marley & Me,115,7.1,$143.15M
Slither,95,6.5,$7.77M
Hot Rod,88,6.7,$13.92M
Mary Tyler Moore,30,8.1,"6,019"
The Rundown,104,6.7,$47.73M
Detectorists,30,8.6,"8,228"
You've Got Mail,119,6.6,$115.82M
Portlandia,22,7.8,"16,549"
Enes Batur Gerçek Kahraman,99,4.1,"5,809"
Mannequin,90,5.8,$42.72M
The Holiday,138,6.9,$63.22M
Staircase,96,5.4,684
Bubba Ho-Tep,92,7.1,$2.00M
101 Dalmatians,103,5.7,$136.19M
"Mektoub, My Love: Intermezzo",212,4.2,165
Adaptation.,115,7.7,$22.25M
Being Human,60,7.8,"22,856"
Scary Movie 3,84,5.5,$110.00M
George of the Jungle,92,5.5,$105.26M
Stick It,103,6.4,$26.87M
A Bad Moms Christmas,104,5.5,$72.11M
"Nicky, Ricky, Dicky & Dawn",30,5.3,"1,457"
Bad Education,30,7.5,"8,397"
Gay of Thrones,3,6.3,300
Vikingane,30,7.8,"8,266"
Nanny McPhee and the Big Bang,109,6.1,$29.20M
Mike & Molly,30,6.4,"21,219"
Camp Rock,94,5.2,"26,970"
The Apartment,125,8.3,$18.60M
A pesar de todo,78,5.3,"2,131"
Hotel Transylvania 2,89,6.7,$169.70M
I'm Sorry.,30,7.8,"2,751"
Sesame Street,55,8.2,"10,725"
Imagine Me & You,90,6.8,$0.67M
Clerks,92,7.8,$3.15M
Rio,96,6.9,$143.62M
McLintock!,127,7.2,"11,622"
Teen Titans Go!,10,5.1,"14,923"
Toy Story of Terror,22,7.6,"11,681"
Puppy Dog Pals,24,7.3,494
Toy Story That Time Forgot,22,7.2,"8,199"
Tank Girl,104,5.3,$4.06M
Alice,30,6.9,"3,361"
The Letdown,30,7.4,"1,595"
Cheaper by the Dozen 2,94,5.5,$82.57M
Damsel,113,5.6,$0.31M
Music and Lyrics,96,6.5,$50.57M
Love Is Blind,89,8.9,54
Safety Not Guaranteed,86,7.0,$4.01M
The Break-Up,106,5.8,$118.70M
Red Oaks,30,7.9,"8,060"
Go,102,7.3,$16.84M
The Cobbler,99,5.8,"47,910"
Eight Legged Freaks,99,5.4,$17.32M
Evan Almighty,96,5.4,$100.46M
Whose Line Is It Anyway?,22,8.3,"6,499"
The Neighborhood,30,6.1,"2,679"
Paddington,95,7.2,$76.27M
Identity Thief,111,5.7,$134.51M
Pink Flamingos,93,6.1,$0.18M
Paper Towns,109,6.3,$32.00M
Nancy Drew and the Hidden Staircase,89,5.7,"1,099"
Alexa & Katie,25,7.3,"1,632"
Speed Racer,135,6.0,$43.95M
Happiness,134,7.8,$2.81M
Bachelor Party,105,6.3,$38.44M
Police Academy 2: Their First Assignment,87,5.7,$55.60M
One Day at a Time,30,6.6,"3,174"
Observe and Report,86,5.8,$23.99M
"Good Morning, Vietnam",121,7.3,$123.92M
Brüno,81,5.8,$60.05M
Lilyhammer,45,8.0,"23,684"
Sleepaway Camp II: Unhappy Campers,80,5.8,"8,971"
Private School,89,5.2,$14.05M
The Switch,101,6.1,$27.76M
Me and Earl and the Dying Girl,105,7.8,$6.74M
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81,6.2,$66.95M
A Futile and Stupid Gesture,101,6.8,"10,808"
Kota Factory,45,9.3,"12,890"
Pure,45,7.3,651
Le grand bain,122,7.0,"4,431"
Devious Maids,60,7.8,"20,526"
The Thundermans,23,5.8,"2,934"
Minions,91,6.4,$336.05M
Jawbreaker,87,5.5,$3.07M
Deuce Bigalow: Male Gigolo,88,5.7,$65.54M
The Country Bears,88,4.1,$16.99M
My Father the Hero,90,5.5,$25.48M
RocketMan,95,5.9,$15.45M
Maximum Overdrive,98,5.4,$7.43M
Local Hero,111,7.4,$5.90M
The Benchwarmers,80,5.6,$57.65M
Selfie 69,116,6.7,"1,147"
The Human Centipede III (Final Sequence),102,2.8,"12,654"
Shallow Hal,114,5.9,$70.84M
Killers,100,5.4,$47.06M
The Iron Giant,86,8.0,$23.16M
The Station Agent,89,7.7,$5.74M
Get Big,86,7.0,"1,794"
Sing Street,106,8.0,$3.24M
The Dick Van Dyke Show,30,8.3,"7,797"
Mayhem,86,6.3,"12,019"
The Festival,98,5.9,"3,840"
The Kids Are Alright,30,7.7,"2,261"
The People Under the Stairs,102,6.4,$24.20M
Wanderlust,98,5.6,$17.23M
Diff'rent Strokes,30,6.7,"8,408"
Homeward Bound: The Incredible Journey,84,6.9,$41.83M
Short Circuit,98,6.6,$40.70M
Enough Said,93,7.0,$17.54M
A Fish Called Wanda,108,7.6,$63.49M
The Oath,93,5.3,$0.40M
Kung Fury 2,,,
The AristoCats,78,7.1,$37.68M
Ghost World,111,7.4,$6.22M
Camping,30,4.8,"2,015"
Fifty Shades of Black,92,3.5,$11.68M
Working Girl,113,6.8,$64.00M
Soul,,,
Everybody Hates Chris,22,7.4,"31,876"
Dumb and Dumber To,109,5.6,$86.21M
Fist Fight,91,5.6,$32.19M
I Don't Feel at Home in This World Anymore.,93,6.9,"38,509"
Hagane no renkinjutsushi,24,8.6,"55,216"
Van Wilder,92,6.4,$21.01M
The Sisterhood of the Traveling Pants 2,119,6.2,$44.09M
Keeping Up Appearances,60,7.8,"12,450"
Live in Front of a Studio Audience: Norman Lear's 'All in the Family' and 'The Jeffersons',66,7.7,719
Dix pour cent,52,8.3,"3,214"
Moonlighting,60,7.6,"16,450"
Due South,46,8.1,"5,596"
The Fisher King,137,7.6,$41.90M
Fantasy Island,60,6.6,"5,930"
Tamara Drewe,107,6.2,$0.56M
Sleepover,89,5.4,$9.44M
Beetlejuice 2,,,
We Bought a Zoo,124,7.1,$75.62M
Milf,88,3.8,"5,045"
Bottle Shock,110,6.8,$4.04M
The Rocky Horror Picture Show: Let's Do the Time Warp Again,88,4.3,"6,270"
Pleasantville,124,7.5,$40.57M
Perfect Strangers,30,7.3,"7,744"
Rush Hour 2,90,6.6,$226.16M
Gangs of Wasseypur,321,8.2,"69,345"
Anger Management,106,6.2,$135.65M
"I Love You, Man",105,7.0,$71.44M
The Family,111,6.3,$36.92M
Naked,96,5.4,"14,266"
R.I.P.D.,96,5.6,$33.62M
Osmosis Jones,95,6.3,$13.60M
Sanford and Son,30,7.9,"6,828"
Extras,30,8.3,"48,617"
Ace Ventura: When Nature Calls,90,6.4,$108.39M
My Wife and Kids,30,6.8,"23,884"
The Frighteners,110,7.1,$16.76M
It's Bruno!,15,7.7,"1,623"
Sydney White,108,6.3,$11.89M
Chicken Little,81,5.8,$135.39M
The Suite Life on Deck,30,6.3,"13,427"
Rake,60,8.6,"4,838"
Mom and Dad,86,5.5,"16,098"
Braindead,104,7.5,$0.24M
Baby Boom,110,6.2,$26.71M
Single in South Beach,95,5.8,45
Mystery Men,121,6.1,$29.66M
Robin Hood,83,7.6,$32.06M
Reno 911!,22,7.9,"15,346"
Perfetti sconosciuti,97,7.8,"45,897"
The To Do List,104,5.8,$3.45M
The Artist,100,7.9,$44.67M
Rise of the Guardians,97,7.3,$103.41M
Mirror Mirror,106,5.6,$64.94M
Roman Holiday,118,8.1,"117,820"
United States of Tara,30,7.9,"20,441"
The First Time,95,6.9,$0.02M
Revenge of the Nerds II: Nerds in Paradise,88,5.0,$30.06M
The Darjeeling Limited,91,7.2,$11.90M
The Greatest American Hero,60,7.4,"4,016"
Mississippi Grind,108,6.4,$0.13M
The Animal,84,4.8,$57.74M
Let's Be Cops,104,6.4,$82.39M
Take Two,43,7.3,"3,990"
The Lorax,86,6.4,$214.03M
Turn Up Charlie,30,7.2,"4,988"
Killer Bean Forever,85,6.4,"1,512"
It's Complicated,120,6.6,$112.74M
Malibu Rescue,69,4.6,430
Spy Kids 2: Island of Lost Dreams,100,5.2,$85.85M
While You Were Sleeping,103,6.7,$81.06M
The Game,21,6.8,"3,592"
Four Lions,97,7.3,$0.30M
Intolerable Cruelty,100,6.3,$35.33M
Rushmore,93,7.7,$17.11M
Scooby-Doo 2: Monsters Unleashed,93,5.0,$84.22M
Varsity Blues,106,6.5,$52.89M
Cop Out,107,5.6,$44.88M
Penelope,104,6.8,$10.01M
The Five-Year Engagement,124,6.2,$28.84M
Laugh-In,60,8.0,"2,280"
Blades of Glory,93,6.3,$118.59M
Cold Feet,45,8.2,"3,410"
Good Burger,95,5.7,$23.69M
Killer Klowns from Outer Space,88,6.1,$15.63M
Johnny English Reborn,101,6.3,$8.31M
The Way We Weren't,93,5.1,170
Stranger Than Fiction,113,7.6,$40.14M
Crocodile Dundee,97,6.6,$174.64M
Benny & Joon,98,7.2,$23.20M
Scary Movie 5,86,3.5,$32.02M
Hector and the Search for Happiness,120,7.0,$1.12M
Better Watch Out,89,6.5,$0.02M
Secondhand Lions,111,7.6,$41.41M
Snow Bride,84,6.9,"2,394"
Sister Act 2: Back in the Habit,107,5.5,$57.32M
Hannah Montana: The Movie,102,4.4,$79.57M
A Goofy Movie,78,6.8,$35.35M
Martin,30,7.4,"6,697"
Elf,97,6.9,$173.40M
Re-Animator,105,7.2,$2.02M
We Bare Bears,30,8.0,"8,862"
Fruits Basket,23,8.3,246
Shrek Forever After,93,6.3,$238.37M
The Final Girls,88,6.6,"30,332"
Fool's Gold,112,5.7,$70.23M
"Legally Blonde 2: Red, White & Blonde",95,4.7,$90.19M
Goon,92,6.8,$4.17M
Wayne's World 2,95,6.2,$48.20M
Let's Make Love,119,6.5,$6.54M
Agent Sai Srinivasa Athreya,148,9.0,641
Bad Trip,,,
Made of Honor,101,5.9,$46.01M
Adventureland,107,6.8,$16.03M
Get Shorty,105,6.9,$72.08M
Slap Shot,123,7.4,$28.00M
¡Three Amigos!,104,6.5,$39.25M
Krystal,90,5.3,$0.04M
Gremlins 2: The New Batch,106,6.4,$41.48M
Teen Titans,30,7.8,"23,292"
Blue Mountain State,22,8.4,"46,054"
The Wizard,96,6.1,$14.28M
Night on Earth,129,7.8,$2.02M
Stranger Than Paradise,89,7.6,$2.44M
Life,108,6.7,$63.84M
Austin & Ally,30,6.0,"8,039"
Johnny English,88,6.2,$28.08M
Superman III,125,5.0,$59.95M
Soap,30,8.2,"5,382"
The Politician,,,
The Road to El Dorado,89,6.9,$50.86M
Anomalisa,90,7.3,$3.76M
Get Hard,100,6.0,$90.41M
Chicken Run,84,7.0,$106.83M
All About Anna,91,4.4,"1,872"
The Prince & Me,111,5.9,$28.18M
Mermaids,110,6.6,$35.42M
Stuck in Love.,97,7.2,$0.08M
Spin City,30,7.3,"24,534"
Beta House,85,5.4,"57,306"
TVF Pitchers,40,9.2,"44,743"
Naked,132,7.9,$1.77M
I Now Pronounce You Chuck & Larry,115,6.0,$120.06M
Another Cinderella Story,90,5.9,"24,781"
Tragedy Girls,98,6.0,$0.06M
The American President,114,6.8,$65.00M
The Simpsons Movie,87,7.3,$183.14M
Nobody's Fool,110,4.6,$31.71M
Tango & Cash,104,6.4,$63.41M
Barton Fink,116,7.7,$6.15M
City Slickers,113,6.7,$124.03M
Best in Show,90,7.5,$18.62M
The Big Chill,105,7.2,$56.20M
Casual,25,7.6,"6,554"
Footsteps in the Dark,96,6.9,919
Terms of Endearment,132,7.4,$108.42M
Love in the Afternoon,130,7.3,"12,468"
Here Comes the Boom,105,6.4,$45.29M
Wet Hot American Summer: First Day of Camp,30,7.4,"20,676"
Head of the Class,30,6.6,"1,843"
Attack the Block,88,6.7,$1.02M
Midnight Run,126,7.6,$38.41M
The Diary of a Teenage Girl,102,6.9,$1.48M
Charlie Bartlett,97,7.0,$3.95M
Zoo,95,5.4,412
Better Off Ted,30,8.2,"23,543"
Knight and Day,109,6.3,$76.42M
Psych: The Movie,88,7.6,"6,296"
Three Sailors and a Girl,95,6.2,272
No Offence,42,8.0,"3,402"
La chute de l'empire américain,127,7.2,$2.80M
Coffee and Cigarettes,95,7.1,$1.97M
The Wedding Ringer,101,6.7,$64.46M
Garfield,80,5.0,$75.37M
Encino Man,88,5.7,$40.69M
Emergency!,60,7.9,"3,376"
Ninjago: Masters of Spinjitzu,30,6.7,"2,131"
How to Talk to Girls at Parties,102,5.8,$0.08M
Father of the Year,94,5.2,"7,790"
What I Like About You,30,6.7,"11,877"
Laverne & Shirley,30,7.0,"5,529"
Gintama,,8.6,"4,636"
The Con Is On,90,4.6,"5,527"
The Vicar of Dibley,60,8.0,"10,110"
Lovesick,24,8.1,"12,422"
Now and Then,100,6.8,$27.40M
Jackass 3D,95,7.0,$117.22M
The Back-up Plan,104,5.4,$37.49M
Charlotte's Web,97,6.3,$82.99M
Happy Feet,108,6.5,$198.00M
Table 19,87,5.8,$3.61M
The Pacifier,95,5.6,$113.09M
The Naked Mile,97,5.2,"60,993"
Innerspace,120,6.8,$25.89M
Elektra Luxx,100,5.1,$0.01M
Kinky Boots,107,7.1,$1.82M
Time Bandits,116,7.0,$42.37M
Gomer Pyle: USMC,30,7.1,"2,443"
Rio 2,101,6.3,$131.54M
Brother Orchid,88,7.0,"2,190"
Robin Hood,60,7.5,"14,978"
Jonas,25,4.7,"5,373"
The Fairly OddParents,30,7.2,"29,164"
Father Figures,113,5.5,$17.50M
Little Fockers,98,5.5,$148.38M
The Perfect Score,93,5.7,$10.39M
The Croods 2,,,
The Parent Trap,129,7.1,"17,022"
Superhero Movie,75,4.5,$26.64M
No se aceptan devoluciones,115,7.6,$44.47M
Be Cool,118,5.7,$56.05M
Charade,113,8.0,$13.47M
Unfinished Business,91,5.4,$10.21M
Guardians of the Galaxy,22,7.4,"2,345"
Spaced,25,8.6,"46,520"
Odd Thomas,97,6.9,"44,013"
Yoga Hosers,88,4.3,"10,531"
Good Times,30,7.3,"5,135"
Rumor Has It...,97,5.5,$43.00M
Little Giants,107,6.4,$19.29M
Snatch,60,6.9,"3,161"
The Cable Guy,96,6.1,$60.24M
Becker,30,7.3,"10,876"
Walk Hard: The Dewey Cox Story,96,6.8,$18.32M
Murder by Death,94,7.4,"30,167"
Boo! A Madea Halloween,103,4.6,$73.16M
Plebs,25,8.0,"5,649"
Wild Hogs,100,5.9,$168.27M
Dora the Explorer,30,4.0,"4,530"
NewsRadio,23,7.9,"12,172"
In Her Shoes,130,6.5,$32.88M
She's Funny That Way,93,6.1,$0.09M
Team America: World Police,98,7.2,$32.77M
What to Expect When You're Expecting,110,5.7,$41.15M
"Move Over, Darling",103,7.0,"4,756"
Weird City,30,5.9,"1,283"
Lucas,100,6.9,$8.20M
Scrooged,101,7.0,$60.33M
Serendipity,90,6.9,$50.29M
Fam,30,6.1,"1,951"
Little Man,98,4.4,$58.65M
Meet the Blacks,94,5.9,$9.09M
Malibu Express,105,4.4,"1,465"
Accepted,93,6.5,$36.32M
New Year's Eve,113,5.7,$54.54M
The Return of the Texas Chainsaw Massacre,87,3.2,$0.14M
Voltron: Legendary Defender,23,8.2,"6,622"
Match Game,60,5.9,795
The Black Spot,,,
After Hours,97,7.7,$10.60M
6-Headed Shark Attack,86,3.2,396
Reaper,45,7.8,"22,401"
Dirty Rotten Scoundrels,110,7.3,$42.04M
Scary Movie 4,83,5.1,$90.71M
What's Your Number?,106,6.1,$14.01M
1941,118,5.8,$31.76M
The Adventures of Baron Munchausen,126,7.2,$8.08M
Bachelorette,87,5.3,$0.45M
One Hundred and One Dalmatians,79,7.3,$144.88M
Dickie Roberts: Former Child Star,98,5.6,$22.73M
Next Gen,106,6.6,"10,877"
BASEketball,103,6.6,$6.94M
The Princess Diaries 2: Royal Engagement,113,5.8,$95.17M
Fresh Meat,50,7.9,"13,668"
Runaway Bride,116,5.5,$152.26M
The Great Dictator,125,8.5,"182,051"
Sleepaway Camp III: Teenage Wasteland,80,5.3,"6,444"
Sing 2,,,
Thunderbolt and Lightfoot,115,7.1,$25.00M
Sister Act,100,6.4,$139.61M
Paradise PD,28,7.0,"8,109"
Dope,103,7.2,$17.47M
Tangled: The Series,21,7.6,"1,236"
The Rules of Attraction,110,6.7,$6.53M
Drop Dead Diva,60,7.4,"17,007"
The Way,123,7.4,$4.43M
Boku no Hero Academia the Movie,96,7.8,$5.75M
Your Highness,102,5.5,$21.60M
Krampus,98,6.2,$42.59M
Boyz in the Wood,87,7.4,69
Who Is America?,30,8.3,"12,274"
Pinocchio,88,7.5,$84.25M
Little Britain,29,7.7,"19,753"
Spy Kids 4: All the Time in the World,89,3.5,$38.54M
Phantom of the Paradise,91,7.4,"14,512"
Rush Hour 3,91,6.2,$140.13M
Election,103,7.3,$14.88M
Patriot Act with Hasan Minhaj,25,8.1,"3,049"
"Yours, Mine & Ours",88,5.5,$53.41M
Louie,22,8.5,"70,748"
La dolce vita,174,8.1,$19.52M
Tenacious D in The Pick of Destiny,93,6.8,$8.32M
Hot in Cleveland,30,7.3,"11,321"
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,89,6.6,$20.11M
Burying the Ex,89,5.4,"9,135"
Alad'2,98,3.2,500
An Evening with Beverly Luff Linn,108,5.7,$0.01M
Toni Erdmann,162,7.4,$1.48M
Man on the Moon,118,7.4,$34.58M
Red Heat,104,6.1,$34.99M
Adam Devine: Best Time of Our Lives,58,5.8,307
Nous finirons ensemble,135,6.7,553
Along Came Polly,90,5.9,$88.10M
The Kissing Booth 2,,,
Dragons: Race to the Edge,22,8.3,"3,778"
The Secret World of Alex Mack,30,7.6,"4,125"
Father Ted,25,8.6,"33,113"
American Wedding,96,6.3,$104.57M
Employee of the Month,103,5.5,$28.44M
Under the Tuscan Sun,113,6.8,$43.61M
Antz,83,6.6,$90.76M
Sliding Doors,99,6.7,$11.88M
Maverick,60,8.1,"2,260"
Alternatino,,7.3,24
The Witches of Eastwick,118,6.5,$63.77M
Hevi reissu,92,7.1,$0.01M
The Kids Are All Right,106,7.0,$20.81M
Chroniques sexuelles d'une famille d'aujourd'hui,85,5.3,"3,533"
Murphy Brown,30,6.8,"7,810"
Harold & Kumar Escape from Guantanamo Bay,104,6.6,$38.09M
A Very English Scandal,180,7.8,"6,718"
Agent Cody Banks,102,5.1,$47.81M
The Mighty Boosh,30,8.4,"18,939"
MADtv,60,7.2,"9,037"
The Double,93,6.5,$0.20M
Zilla and Zoe,104,5.3,$0.03M
The King of Comedy,109,7.8,$2.50M
Lady and the Tramp,76,7.3,$93.60M
Paper Moon,102,8.1,$30.93M
Garden State,102,7.5,$26.78M
White Men Can't Jump,115,6.7,$76.25M
It Takes Two,101,5.9,$19.47M
Going Postal,185,7.8,"7,469"
The Brothers Grimm,118,5.9,$37.92M
Bicentennial Man,132,6.9,$58.22M
My Big Fat Greek Wedding 2,94,6.0,$59.57M
I'm Dying Up Here,60,7.4,"2,691"
Josie and the Pussycats,98,5.4,$14.25M
Cowboy Ninja Viking,,,
Manhattan,96,8.0,$45.70M
The Money Pit,91,6.3,$37.50M
Soul Plane,86,4.5,$13.92M
Lady and the Tramp,,,
Six Days Seven Nights,98,5.8,$74.33M
The Hottie & the Nottie,91,1.9,$0.03M
Designing Women,30,7.1,"3,766"
Mama's Family,30,7.4,"4,028"
Underdog,84,4.8,$43.75M
The Late Bloomer,90,5.2,"6,960"
Gnomeo & Juliet,84,6.0,$99.97M
The Haunted Mansion,88,5.0,$75.85M
"Mektoub, My Love: Canto Uno",181,6.5,"1,802"
30 Minutes or Less,83,6.1,$37.05M
Explorers,109,6.6,$9.87M
Go! Vive a Tu Manera,40,7.0,171
Casanova,112,6.5,$11.29M
Sharknado,86,3.3,"43,469"
Real Genius,108,7.0,$13.00M
Get Over It,87,5.8,$11.56M
Siu Lam juk kau,113,7.3,$0.49M
Vegas Vacation,93,5.9,$36.43M
Monty Python's Flying Circus,30,8.8,"60,143"
Mr. Bean's Holiday,90,6.4,$33.30M
"Welcome Back, Kotter",30,7.0,"4,759"
The Three Stooges,92,5.1,$44.34M
Little Monsters,94,5.9,219
Corporate Animals,86,6.7,65
Absolutely Anything,85,6.0,"34,954"
Big Fat Liar,88,5.4,$47.81M
Black Books,25,8.5,"49,628"
The Tick,23,7.9,"4,506"
Turma da Mônica: Laços,97,8.3,72
"Doogie Howser, M.D.",30,6.5,"7,243"
Like Father,98,6.1,"15,557"
Galavant,22,8.1,"13,124"
Mary and Max,92,8.1,"151,290"
Athena,95,5.8,369
Critters,86,6.0,$13.17M
The Monkees,30,7.5,"3,325"
The Boss Baby: Back in Business,25,6.4,"1,388"
The New Guy,88,5.9,$28.97M
Delivery Man,105,6.4,$30.66M
Rules Don't Apply,127,5.7,$3.65M
One Crazy Summer,93,6.4,$13.43M
The Kentucky Fried Movie,83,6.5,"15,898"
Hobo with a Shotgun,86,6.1,$0.70M
Flushed Away,85,6.6,$64.67M
Stuck in the Middle,30,6.0,"1,187"
Mr. Bean,350,8.5,"88,903"
What About Bob?,99,7.0,$63.71M
Derek,23,8.0,"23,038"
Chasing Amy,113,7.3,$12.01M
The Bob Newhart Show,30,8.1,"4,280"
Police Academy 3: Back in Training,83,5.3,$43.58M
Airheads,92,6.1,$5.37M
100 Dinge,111,6.4,"1,132"
Hedwig and the Angry Inch,95,7.8,$3.03M
Coupling,30,8.6,"40,316"
All-Star Weekend,,,
Next Friday,98,6.1,$57.33M
Rugrats,30,7.5,"28,849"
Don't Make Waves,97,6.1,"1,155"
Find Me in Paris,25,8.5,565
The New Romantic,82,5.8,"1,111"
Faking It,21,7.4,"12,997"
Hair,121,7.6,$15.28M
Absolutely Fabulous,45,8.2,"16,672"
The Return of Swamp Thing,88,4.6,$0.19M
Stepmom,125,6.8,$91.14M
Naked Gun 33 1/3: The Final Insult,83,6.5,$51.13M
La cara oculta,97,7.4,"32,123"
Spread,97,5.9,$0.25M
Animals.,30,7.2,"2,972"
The Last Dragon,109,6.9,$25.75M
Wet Hot American Summer: Ten Years Later,30,6.9,"5,731"
Two Night Stand,86,6.4,$0.02M
The Nutty Professor,95,5.6,$128.81M
Cruella,,,
Are You Being Served?,28,8.1,"6,223"
Tower Heist,104,6.2,$78.05M
Reality Bites,99,6.6,$20.98M
Papi Chulo,98,6.5,$0.05M
The Jane Austen Book Club,106,6.8,$3.57M
Kona fer í stríð,101,7.6,$0.85M
The Night Before,90,6.4,"2,279"
Killing Gunther,92,4.7,"8,930"
Creepshow 2,92,6.1,$14.00M
The Stepford Wives,93,5.3,$59.48M
Ocean's Eleven,127,6.6,$12.32M
Final Portrait,90,6.2,$0.46M
Blast from the Past,112,6.6,$26.49M
Cool Runnings,98,6.9,$68.86M
The Lion Guard,30,6.7,"1,140"
Paddleton,89,7.2,"6,189"
Up in Smoke,86,7.0,$44.36M
The Eric Andre Show,11,8.6,"9,166"
Wild Child,98,6.1,$0.02M
Nine to Five,109,6.8,$103.29M
Freddy Got Fingered,87,4.5,$14.25M
Flesh Blanket,86,3.5,71
The Prince and the Showgirl,115,6.7,"6,939"
The Polar Express,100,6.6,$183.37M
Pee-wee's Big Adventure,91,7.0,$40.90M
As Time Goes By,60,8.2,"3,422"
Shed of the Dead,82,5.3,$0.04M
The Bucket List,97,7.4,$93.47M
Land of the Lost,102,5.4,$49.44M
Without a Paddle,95,5.9,$58.17M
Monster Trucks,104,5.7,$33.37M
Untitled 'Shrek' Reboot,,,
Down to You,91,5.0,$20.04M
Slackers,86,5.3,$4.81M
Psycho Beach Party,95,6.3,$0.27M
The Stuff,87,5.9,"11,476"
Staten Island Summer,108,5.6,"6,193"
Breaking Away,101,7.7,$16.42M
"Play It Again, Dick",22,7.1,769
Badhaai Ho,124,8.0,"19,083"
Bottle Rocket,91,7.0,$0.56M
"Dude, Where's My Car?",83,5.5,$46.73M
The 10th Kingdom,417,8.4,"16,434"
Private Resort,82,5.3,$0.33M
Paul Blart: Mall Cop,91,5.2,$20.82M
Cloudy with a Chance of Meatballs 2,95,6.4,$119.79M
The Brady Bunch Movie,90,6.0,$46.58M
Serial Mom,95,6.7,$7.88M
Cedar Rapids,87,6.3,$6.86M
Eight Is Enough,60,6.6,"2,194"
Bunheads,44,7.6,"7,485"
Wild 'N Out,30,6.7,"1,745"
Early Man,89,6.1,$8.27M
Diary of a Wimpy Kid: Rodrick Rules,99,6.6,$52.70M
It's Kind of a Funny Story,101,7.1,$6.35M
LazyTown,30,6.1,"5,484"
Chung Hing sam lam,102,8.1,$0.60M
Carnage,80,7.2,$2.55M
She's Gotta Have It,84,6.7,$7.14M
Monster Party,89,5.4,"1,882"
But I'm a Cheerleader,85,6.6,$2.21M
Frances Ha,86,7.4,$4.06M
Good Bye Lenin!,121,7.7,$4.06M
LOL,97,4.4,$0.05M
The Family Man,125,6.8,$75.79M
Think Like a Man,122,6.6,$91.55M
Zoey 101,30,6.0,"12,245"
Son of the Mask,94,2.2,$17.02M
The Slammin' Salmon,90,6.5,$0.04M
F*&% the Prom,92,4.3,"3,691"
The Player,124,7.6,$21.71M
The Full Monty,91,7.2,$45.95M
Taxi,97,4.5,$36.61M
Bodied,120,7.2,$0.11M
Donald Trump's The Art of the Deal: The Movie,50,5.9,"3,466"
Dragnet,106,5.9,$57.39M
The Tuxedo,98,5.4,$50.55M
Sick Note,30,6.8,"4,225"
Mr. Church,104,7.7,$0.69M
Emma,120,6.7,$22.20M
Waiting to Exhale,124,5.8,$67.05M
Grey Gardens,95,7.7,$0.03M
Trick 'r Treat,82,6.8,"74,049"
Confessions of a Dangerous Mind,113,7.1,$16.00M
Last Flag Flying,125,6.9,$0.97M
Three Kings,114,7.1,$60.65M
Shanghai Knights,114,6.2,$60.48M
Dave,110,6.8,$63.27M
Duck Butter,93,5.2,$0.01M
A Haunted House,86,5.1,$40.04M
Troll 2,95,2.8,"28,905"
Maverick,127,7.0,$101.63M
Epic Movie,86,2.4,$39.74M
Le tout nouveau testament,114,7.1,$0.09M
Delicious,45,7.0,"1,161"
Ned's Declassified School Survival Guide,22,7.4,"14,316"
Adam Ruins Everything,30,8.2,"5,308"
Tuff Turf,112,6.2,$9.40M
Life After Beth,89,5.6,$0.08M
The Boss,99,5.4,$63.03M
Dear White People,108,6.1,$4.40M
Little Monsters,100,6.1,$0.79M
Brad's Status,102,6.5,$2.13M
